system:index,BasinID,area,feature,year,.geo
30_2_00020000000000002c8c,5080162350,1.6716511180702837E7,waterArea,2015.0,
30_2_000600000000000023f1,6080108730,1.7870303282807235E7,waterArea,2015.0,
30_2_000600000000000029af,6080099320,1.1564438800937068E7,waterArea,2015.0,
31_1_1_00000000000000002704,1080977020,0.0,cl,2016.0,
31_1_1_00020000000000002c8c,5080162350,2340.0,cl,2016.0,
31_1_1_000600000000000023f1,6080108730,1390.0,cl,2016.0,
31_1_1_000600000000000029af,6080099320,1049.0,cl,2016.0,
31_1_2_00000000000000002704,1080977020,0.0,rivArea,2016.0,
31_1_2_00020000000000002c8c,5080162350,1.5380837264865052E7,rivArea,2016.0,
31_1_2_000600000000000023f1,6080108730,1.0122566999255132E7,rivArea,2016.0,
31_1_2_000600000000000029af,6080099320,6800039.699400659,rivArea,2016.0,
31_2_00000000000000002704,1080977020,4153471.6754992916,waterArea,2016.0,
31_2_00020000000000002c8c,5080162350,2.892703499587594E7,waterArea,2016.0,
31_2_000600000000000023f1,6080108730,1.5833952876733158E7,waterArea,2016.0,
31_2_000600000000000029af,6080099320,1.4011475247140206E7,waterArea,2016.0,
32_1_1_00000000000000002704,1080977020,0.0,cl,2017.0,
32_1_1_00020000000000002c8c,5080162350,2341.0,cl,2017.0,
